"Id","Regiao","Prima","CustoProduto","Pmaquinabase","Pmaquina1","Pmaquina2","Pmaquina3","Cmaquina1","Cmaquina2","Cmaquina3","Resposta"
3037,"558",1830,37510,2201.34,3256.35,4067.26,4336.47,2347.04564493049,2201.34,1762.44781720372,0
2805,"558",2178,71568,789.14,1650.94,1551.07,1650.07,839.508365064117,789.14,839.950996151044,0
3310,"558",1765,18779,881.02,1187.49,1313.25,1474.06,988.902601332572,881.02,796.651391433467,0
3706,"554",6154,159375,3055.34,3742.7,4241.55,4420.16,3183.99916407917,3055.34,2696.00052292204,0
450,"553",2152,31830,1047.32,3486.11,4061.47,4291.81,1106.71713670174,1047.32,898.953513186112,0
2322,"554",2195,20160,1914.64,3206.06,3808.92,4040.91,2031.25503355282,1914.64,1611.59875198219,0
3310,"553",4834,33251,1102.8,1907.42,2172.78,2477.81,1257.61875017259,1102.8,968.115858945682,0
3621,"555",4476,42101,556.34,986.57,856.16,948.9,616.603235376565,556.34,641.08151957578,0
2421,"554",1740,26296,1135.11,2064.51,2070.73,2207.31,1209.9789224573,1135.11,1131.70038880009,0
3310,"554",1854,28873,777.94,1470.15,1142.53,1335.43,909.28414501151,777.94,1001.01396987388,0
3178,"559",2844,86291,905.94,1942.46,1909.62,2052.05,973.510005655576,905.94,921.519575831841,0
639,"554",1508,36460,1279.96,1469.41,1813.51,1984.56,1400.68564143567,1279.96,1037.09713406598,0
348,"556",3792,30120,1126.86,1645.09,1970.9,1970.9,1126.86,1126.86,940.578475518798,0
1698,"557",2128,26236,386.2,1063.84,971.95,1055.78,419.509476824939,386.2,422.712081897217,0
3416,"552",2551,29883,617.17,1112.44,991.69,1097.54,683.044864625034,617.17,692.317755346933,0
4046,"552",4116,60230,1424.85,1502.49,2550.16,2709.18,1513.69918867836,1424.85,839.485709328042,3
273,"552",2087,39066,1119.95,1703.1,1782.45,1893.31,1189.60561839042,1119.95,1070.09276277034,0
3646,"555",2901,27235,896.58,1181.28,1228.2,1325.12,967.331126526624,896.58,862.328629213483,0
2961,"558",4174,42896,943.34,1324.55,1449.1,1539.14,1001.95454254365,943.34,862.260021392589,0
3310,"557",1833,34476,1241.91,2173.94,2564.95,2771.11,1341.72955422133,1241.91,1052.58887128404,0
1179,"556",1773,31501,1785.49,2694.27,3308.51,3598.74,1942.11723180525,1785.49,1454.00562256121,0
3310,"553",3000,63360,1882.44,2704.05,3536.76,3825.31,2036.02069589115,1882.44,1439.2302225766,0
3704,"553",8988,123177,1729.13,3323.41,4724.36,5013.82,1835.07323248017,1729.13,1216.37807730571,0
2354,"553",1460,16593,1063.67,1520.91,1758.53,1892.01,1144.40713362866,1063.67,919.942417644283,0
479,"554",2555,38253,1006.59,1541.49,1749.17,1869.82,1076.02012028562,1006.59,887.076967418833,0
4104,"556",1268,29434,739.61,1301.65,1072.93,1238.54,853.771046946213,739.61,897.275084581473,3
2612,"560",3257,50216,1164.88,1502.89,1629.78,1743.28,1246.00375903496,1164.88,1074.18578163924,0
1492,"553",3173,75010,1104.29,2541.86,2902.97,3115.43,1185.10979951567,1104.29,966.923729628622,0
1757,"559",1574,34120,802.6,1218.96,1436.41,1537.68,859.18502934399,802.6,681.098917440007,0
86,"559",2089,22871,803.02,1202.46,1216.08,1331.16,879.011334122755,803.02,794.026239392145,1
3310,"559",5033,83437,719.2,1599.11,1537.66,1694.09,792.366015894281,719.2,747.94162038422,0
3690,"556",1520,28568,818.19,1964.07,2045.87,2185.84,874.167190290683,818.19,785.476317312439,0
1005,"559",1514,46531,919.32,1478.2,1692.65,1945.21,1056.49157073228,919.32,802.846911056627,0
2127,"556",2057,14680,885.26,1592.7,1777.36,2005.42,998.851166449116,885.26,793.285323175946,0
2209,"557",2484,98998,2566.91,2978.16,3994.03,4129.94,2654.25755074449,2566.91,1914.02385199911,0
3275,"554",1532,15577,726.09,1315.33,1257.93,1457.97,841.555124132503,726.09,759.221864253178,0
3310,"556",2417,32089,1333.32,2107.07,2513.21,2765.15,1466.98039479391,1333.32,1117.85269531794,0
3310,"554",2261,13227,1099.69,1850.83,2400.36,2582.71,1183.23099864187,1099.69,847.930828167442,0
2117,"558",2057,52773,1084.12,1441.93,1569.36,1637.91,1131.47460697354,1084.12,996.090859713514,0
3930,"553",1749,38695,596,1310.25,1192.2,1277.95,638.867807414863,596,655.015098137896,2
3130,"554",1443,22063,1841.52,3031.83,3375.61,3375.61,1841.52,1841.52,1653.97530567808,0
3999,"554",1294,39149,721.94,1254.15,1325.51,1394.63,759.586259024828,721.94,683.07372332159,2
3310,"554",3260,87092,957.09,2474.67,2533.26,2622.1,990.654606712299,957.09,934.954134317046,0
3397,"556",8038,157451,4062.95,4962.11,6097.71,6396.56,4262.07600099054,4062.95,3306.29118546143,0
720,"558",2253,117397,2434.44,3136.46,3639.97,3772.07,2522.78949848488,2434.44,2097.68862996124,0
1970,"553",1790,58449,509.78,1464.24,1436.69,1480.78,525.424432828237,509.78,519.555552833249,0
3832,"559",2057,68365,979.96,1335.78,1497.84,1604.93,1050.02350237676,979.96,873.93244191636,2
3048,"558",2044,93313,1178.17,2982.9,2967.51,3179.31,1262.25949118958,1178.17,1184.28018540797,0
725,"555",3572,63594,1094.96,2042.48,2627.94,2811.91,1171.61311658561,1094.96,851.021675076295,0
464,"556",2516,61454,1268.11,2069.62,2340.28,2538.83,1375.69680179295,1268.11,1121.44949245389,0
2886,"556",3555,104855,932.05,1572.83,1782.54,2012.89,1052.49482452007,932.05,822.39736639851,0
2233,"559",1789,22287,415.86,777.2,673.87,719.43,443.976078175316,415.86,479.627215931856,0
4167,"553",1702,39237,600.75,951.42,881.7,958.01,652.744139162981,600.75,648.254014971079,3
3784,"554",1833,52550,690.58,1203.17,1170.83,1245.18,734.433183638957,690.58,709.65480778593,2
2277,"554",1582,16087,699.63,1175.05,1288.26,1465.34,795.79884821387,699.63,638.14775860463,0
2995,"553",1733,26391,1040.08,1403.08,1674.72,1878.89,1166.87918649088,1040.08,871.378765644406,0
2216,"553",4363,39805,657.52,1471.78,1689.41,1925.72,749.492079720139,657.52,572.818194280844,0
2541,"559",1749,20520,971.84,1488.53,1514.9,1654.19,1061.19744511189,971.84,954.923094065615,0
245,"556",1933,79412,679.82,1453.89,1349.99,1414.13,712.119242809206,679.82,732.14134904703,0
1085,"556",1399,24093,693.59,1830.55,1794.55,1957.95,756.743774483854,693.59,707.503928282856,0
378,"556",2935,28624,1041.7,1888.96,2012.88,2154.51,1114.99595952069,1041.7,977.569269901832,0
3379,"555",2882,29011,837.11,1674.11,2003.48,2234.51,933.640798061373,837.11,699.489998452692,0
3310,"555",2901,30306,852.59,1170.16,1233.26,1350.2,933.434164734119,852.59,808.967058365633,0
3237,"558",2296,30327,1214.87,1589.12,1681.47,1772.68,1280.76965488531,1214.87,1148.14668974171,0
901,"555",1669,24526,1044.3,1653.12,1759.39,1845.7,1095.52999050807,1044.3,981.222591921063,0
3310,"558",1903,20499,806.84,1146,1154.51,1426.16,996.685116976033,806.84,800.89270772882,0
25,"553",3498,33240,2285.23,3678.35,4758.16,4951.92,2378.28827563596,2285.23,1766.62318427712,1
4065,"554",1719,22671,458.18,861.25,744.21,822.35,506.287637897905,458.18,530.23679472192,3
193,"560",1688,50955,1175.17,1498.81,1617.03,1705.13,1239.19631800276,1175.17,1089.25409404897,0
3995,"554",1661,51795,494.34,1216.84,919.14,954.85,513.545867876493,494.34,654.451645668777,2
1606,"558",4504,84290,1779.26,2438.71,3263.83,3362.49,1833.0439874013,1779.26,1329.45011063689,0
1518,"556",1747,27093,871.97,1358.87,1405.02,1484.01,920.99201413503,871.97,843.328830835148,0
2833,"552",1600,16723,938.23,1456.5,1466.47,1606.27,1027.67237113613,938.23,931.851313016973,0
4162,"556",1933,33251,568.76,1052.26,947,1092.78,656.314205702217,568.76,631.978244561774,3
111,"559",2536,20700,1419,1752.04,1992.84,2160.75,1538.56017041007,1419,1247.5385680737,1
2524,"555",2869,130511,2717.64,3552.7,4398.48,4695.17,2900.95255606482,2717.64,2195.06730234081,0
2753,"558",2128,24049,916.69,1220.62,1341.97,1482.88,1012.94460174221,916.69,833.796692772566,0
1149,"553",1298,19272,785.8,1707.8,1828.25,1932.36,830.547511554765,785.8,734.029394229454,0
2121,"555",1713,39320,564.36,935.04,910.89,963.62,597.029919309686,564.36,579.32261239008,0
2994,"30",1582,14637,1084.1,1704.07,1825.7,2143.75,1272.95797502328,1084.1,1011.87614996987,0
3032,"553",1460,23725,750.34,1292.03,1429.76,1612.16,846.063769024172,750.34,678.059107962176,0
2920,"555",2057,22383,1705.26,2822.65,3022.61,3347.82,1888.73309265833,1705.26,1592.44895603469,0
3566,"559",2536,28398,586.67,613.82,937.89,923.91,577.925214790647,586.67,383.957371760014,0
2454,"554",3669,82027,1203.15,2759.4,3097.49,3304.61,1283.60108394216,1203.15,1071.82657893972,0
4056,"552",809,46442,827.63,1265.78,1214.51,1250.37,852.066860791595,827.63,862.568032704547,3
1699,"558",1623,16076,658.6,946.82,1164.19,1255.53,710.272428040097,658.6,535.630482996762,0
2101,"556",3277,50201,1705.86,2648.1,2997.13,3178.4,1809.03244904292,1705.86,1507.2045143187,0
3277,"559",1833,47648,895.46,1707.81,1881.19,2022.99,962.957822123231,895.46,812.929870241709,0
3310,"559",2029,22890,1064.52,1835.97,1971.16,2227.92,1203.18259217922,1064.52,991.510980539378,0
1899,"559",3531,23445,1284.34,2089.01,2649.4,2961.73,1435.74707790443,1284.34,1012.68177828942,0
3149,"558",4602,41766,1091.52,1581.49,2878.01,2878.01,1091.52,1091.52,599.79915455471,0
795,"30",1989,18633,1039.97,2302.61,2296.02,2601.74,1178.44424168779,1039.97,1042.95490531441,0
2132,"558",1501,30583,1028.36,1326.09,1462.78,1600.98,1125.5170242962,1028.36,932.264532192127,0
756,"554",1520,56178,808.67,1315.3,1515.9,1551.7,827.767820436704,808.67,701.658190513886,0
2064,"554",2764,48687,1351.14,2252.9,2756.42,2924.89,1433.72050507542,1351.14,1104.32492363283,0
214,"30",1501,35232,1310.72,1822.48,2977.19,3192.71,1405.60355610492,1310.72,802.354228517495,0
2708,"558",2089,22871,1041.69,1675.61,1861.85,2157.95,1207.35555254183,1041.69,937.490227945323,0
654,"560",3555,82550,1957.8,3466.07,3540.47,3987.66,2205.0859767206,1957.8,1916.65847924146,0
663,"554",2555,37806,1387.41,2058.73,2475.95,2733.28,1531.6060521416,1387.41,1153.61884904784,0
1629,"552",1830,27402,764.61,1396.97,1426.54,1514.97,812.007522887546,764.61,748.760800047668,0
3171,"558",3937,98815,3320.39,3774.96,5169.99,5463.13,3508.65711939482,3320.39,2424.44171737276,0
1582,"556",1833,31827,784.18,1311.74,1329.56,1436.88,847.477780920004,784.18,773.669690123048,0
3953,"555",1833,50774,739.98,1354.58,1330.18,1401.62,779.722118510277,739.98,753.553735885369,2
641,"558",3548,50396,1405.52,3187.94,3641.24,3981.71,1536.94154716525,1405.52,1230.54603069284,0
1520,"555",1508,39583,923.4,1060.41,1758.29,1956.6,1027.54633194752,923.4,556.894820535862,0
3131,"556",2555,54903,1391.28,2046.96,2034.11,2144.28,1466.63350477604,1391.28,1400.06907630364,0
3156,"554",1817,43511,615.31,1087.24,1033.23,1078.72,642.400243121086,615.31,647.474080698392,0
89,"556",2238,47485,921.44,1478.25,1499.4,1627.49,1000.1563195945,921.44,908.442496998799,1
1195,"552",1259,41787,633.2,1351.59,1262.1,1299.22,651.823234292053,633.2,678.097447111956,0
159,"554",1600,16774,857.4,1651.25,1761.13,1962.66,955.514177829008,857.4,803.905305116601,0
1069,"556",4088,124400,3255.05,3855.2,4635.93,4922.78,3456.45750453523,3255.05,2706.87192429566,0
409,"554",2888,40187,1533.78,3128.8,3603.44,3850.05,1638.74788785161,1533.78,1331.75267633151,0
406,"554",2118,17020,799.03,1275.79,1673.99,1903.18,908.427120472643,799.03,608.960915955292,0
3788,"556",2880,50200,863.55,1299.21,1223.36,1369.01,966.361974807089,863.55,917.091285884776,2
3310,"558",6253,61360,1178.57,2117.27,2739.99,2919,1255.56875390056,1178.57,910.715332501214,0
1350,"554",1789,18868,600.77,983.59,1074.24,1221.26,682.99111018022,600.77,550.073879486893,0
1439,"556",1789,16554,1188.85,1891.71,2055.51,2325.95,1345.26499871078,1188.85,1094.11262095538,0
3065,"555",3145,77410,516.59,2479.79,2366.36,2522.76,550.733019658885,516.59,541.352421482784,0
3529,"552",1896,27440,771.61,1292.23,1309.42,1394.8,821.922399230193,771.61,761.480342670801,0
3845,"554",1765,25208,719.38,1053.81,902.14,1009.67,805.1260387523,719.38,840.323938413107,2
2766,"552",2536,29747,1306.87,1828.66,1931.22,2232.35,1510.64676448048,1306.87,1237.46693499446,0
1936,"560",1922,63165,888.46,1780.88,1783.76,2076.06,1034.04957370947,888.46,887.025521819079,0
3888,"557",1335,34492,624.55,1004.32,945.07,1004.26,663.665742220153,624.55,663.705393251293,2
3826,"558",1833,38390,522.22,859.36,847.37,891.79,549.595305238562,522.22,529.609237051111,2
1198,"553",1939,22632,898.14,1576.84,1653.62,1844.13,1001.6127757284,898.14,856.438043565027,0
3310,"556",2029,25294,698.25,1281.09,1337.69,1435.76,749.440767292871,698.25,668.705823098027,0
286,"559",7177,161676,1845.52,3541.62,3893.53,4039.46,1914.69032451272,1845.52,1678.71585486692,0
803,"553",1749,19437,492.35,1031.51,898.79,980.99,537.378504990042,492.35,565.052958421878,0
1911,"554",7642,196566,2107.73,3445.3,3557.85,3648.18,2161.24300670349,2107.73,2041.05349269924,0
2499,"552",5094,33351,1665.05,2886.73,4721.08,4962.55,1750.21263725673,1665.05,1018.10386320503,0
1285,"554",3878,95827,1327.15,2485.54,3603.43,3770.16,1388.55697044205,1327.15,915.429024845772,0
3310,"555",1749,40444,665.92,1060.9,951.13,1014.04,709.965532366764,665.92,742.773887901759,0
2236,"556",2901,23073,989.9,1635.58,1775.18,1942.17,1083.01923354251,989.9,912.054350544733,0
1593,"556",3365,9584,553.16,1277.12,1292.67,1529.18,654.367478784222,553.16,546.505836137607,0
1014,"554",3548,61814,1609.54,2882.46,3591.2,3921.38,1757.52338081978,1609.54,1291.88980519047,0
526,"554",3555,113319,1524.71,2282.19,2864.65,3206.47,1706.64369947463,1524.71,1214.69565737525,0
2288,"557",2186,71849,1160.61,3992.69,4751.3,4959.55,1211.47966356576,1160.61,975.302746806137,0
1359,"552",2623,27975,994.83,2002.27,2509.96,2766,1096.31220417855,994.83,793.605581005275,0
2460,"556",2880,53278,1543.08,2094.42,2123.45,2192.98,1593.60643217406,1543.08,1521.98432437778,0
674,"558",1623,16909,577.47,928.62,942.53,1026.36,628.831028402279,577.47,568.947610580035,0
179,"552",1654,21617,719.57,1064.72,1036.54,1127.46,782.687008894978,719.57,739.132662897718,0
4122,"554",1495,70967,937.91,1986.1,2040.22,2133.2,980.653856936997,937.91,913.030482496986,3
284,"557",1280,21101,1141.5,1925.89,2164.92,2399.42,1265.14510004989,1141.5,1015.46636134361,0
2012,"553",2759,28263,1024.94,1890.45,2237.06,2499.88,1145.35462043933,1024.94,866.135831403717,0
910,"556",2238,45804,1635.24,2090.61,3052.94,3724.28,1994.8284693443,1635.24,1119.78915288214,0
2528,"555",1623,15371,723.4,1305.66,1155.02,1353.61,847.778803830237,723.4,817.747263250853,0
2985,"556",3272,47106,1625.42,3197.93,3768.86,3963.76,1709.47575107592,1625.42,1379.19142143778,0
44,"558",3365,22411,644.36,924.41,1231.68,1385.81,724.993936412055,644.36,483.610050987269,1
1792,"556",2076,40976,1342.57,1905.79,2247.67,2383.39,1423.63777258227,1342.57,1138.35949240769,0
3310,"556",3175,62831,2644.91,3369.22,4043.24,4173.55,2730.1530778534,2644.91,2203.99572377598,0
2386,"558",2583,26706,3967.67,5040.55,5842.05,6125.75,4160.34688208762,3967.67,3423.32554813807,0
2054,"555",1460,23725,700.16,1681.31,1751.62,1889.11,755.117695390553,700.16,672.055588312533,0
3555,"556",2591,93559,1240.03,1779.99,2120.58,2399.12,1402.90900300861,1240.03,1040.86664954871,0
2642,"556",2761,77441,1435.93,2689.66,2725,2816.09,1483.92958300917,1435.93,1417.30770047706,0
3407,"553",1460,14074,342.43,908.11,965.87,1101.7,390.585825214573,342.43,321.95234068767,0
2047,"558",1623,17684,560.18,916.53,917.05,1000.5,611.155433182487,560.18,559.862357995747,0
1289,"555",1570,26332,602.01,1309.4,1225.05,1324.04,650.655336843394,602.01,643.460996694013,0
2529,"553",1466,45457,635.82,1329.97,1403.03,1498.66,679.157253373057,635.82,602.710936615753,0
509,"557",5064,132000,1496.87,2593.41,3364.88,3581.87,1593.39820347234,1496.87,1153.68085242267,0
1092,"553",2652,61850,1243.03,2009.57,2297.52,2391.42,1293.83282957276,1243.03,1087.24006628887,0
3202,"556",1600,18378,1703.78,2644.71,2912.91,3217.91,1882.17648324184,1703.78,1546.90807604766,0
3240,"560",2946,47337,1367.47,1999.94,2023.31,2233.19,1509.31905110932,1367.47,1351.67520142736,0
4050,"553",1440,7322,316.49,599.98,677.19,872.24,407.64813065757,316.49,280.405307520784,3
3310,"556",3246,17684,2057.8,3132.39,3813.87,4109.25,2217.17432686484,2057.8,1690.10274131001,0
169,"557",1654,23511,538.49,1188.08,922.3,995,580.936300552965,538.49,693.667135639163,0
3247,"556",2352,31414,1464.18,2498.6,3065.44,3303.37,1577.82513655462,1464.18,1193.43394357743,0
4012,"558",2029,22720,939.25,1298.58,1155.05,1270.77,1033.34983117614,939.25,1055.96404051773,2
1313,"556",1600,19951,723.82,1143.66,1201.63,1295.93,780.623030883051,723.82,688.900893952381,0
620,"556",1495,18695,945.3,1619.67,1731.55,1871.38,1021.6369807398,945.3,884.221680575207,0
1694,"554",1518,23086,759.36,1239.65,1238.63,1340.68,821.92322549914,759.36,759.985325722774,0
2038,"556",4641,109577,2269.21,3083.57,4294.18,4526.04,2391.73374856201,2269.21,1629.47707820818,0
3820,"558",1450,56163,1263.3,1550.93,1656.7,1725.6,1315.8390052514,1263.3,1182.64614534919,2
3310,"560",2634,35100,3923.01,3912.9,5147.65,5391.44,4108.80169288899,3923.01,2982.01039872563,0
443,"556",3687,107805,1974.34,3425.98,4249.14,4558.57,2118.11498180808,1974.34,1591.86314247118,0
2437,"556",1876,38589,1706.79,2214.38,2681.74,2858.55,1819.32049881793,1706.79,1409.33932454302,0
3310,"553",1876,33523,689.02,1094.78,1175.77,1257.45,736.88578463475,689.02,641.558566386283,0
3628,"555",2901,54561,1116.7,1997.28,2049.66,2153.88,1173.4813559322,1116.7,1088.16222007552,0
2988,"557",1833,38390,2763.74,4852.42,6120.64,6392.34,2886.42458167773,2763.74,2191.08250947613,0
3310,"558",1383,25659,522.82,1054.03,965.61,1026.81,555.956135706962,522.82,570.694135934798,0
3310,"554",2321,14971,653.53,1051.36,1374.82,1578.61,750.402956968912,653.53,499.771097889178,0
1346,"555",2485,79286,2671.58,4046.77,4889.41,5118.23,2796.60754639108,2671.58,2211.16040516136,0
994,"552",1194,32349,541.48,1098.7,1075.51,1129.22,568.521023142509,541.48,553.155317942186,0
1795,"558",2152,30400,503.26,854.02,781.96,850.25,547.210618190189,503.26,549.636944600747,0
3121,"560",1690,44042,958.28,1300.18,1326.66,1387.88,1002.50075105905,958.28,939.152827702652,0
3310,"557",2816,65717,1948.79,4325.16,5863.08,6187.79,2056.71818806839,1948.79,1437.61104341063,0
1566,"558",1548,26879,518.86,963.98,926.77,975.98,546.41063349051,518.86,539.692332293881,0
3310,"554",3389,53217,843.5,1893.67,2130.09,2301.35,911.31770253839,843.5,749.879415893225,0
3689,"555",1789,24553,540.48,1059.11,972.2,1035.85,575.865262291709,540.48,588.796310224234,0
1481,"554",4108,71997,1700.92,3469.22,4019.69,4231.3,1790.4621490712,1700.92,1467.99023865024,0
3310,"556",5803,36503,971.49,1251.42,1497.77,1604.22,1040.53605546913,971.49,811.701406624515,0
2819,"554",2901,27031,638.84,1234.15,1168.33,1267.29,692.951087107239,638.84,674.830215778077,0
1875,"553",1749,35106,1094.48,1667.5,1798.28,1907.82,1161.14889427675,1094.48,1014.88388904954,0
3310,"556",1618,34629,1332.6,2191.82,2623.96,2810.12,1427.1429107151,1332.6,1113.13409198311,0
2600,"552",3474,50843,1332.04,1540.03,1870.06,1980.95,1411.02672534571,1332.04,1096.96029068586,0
2754,"558",1443,22250,1270.82,1711.46,2229.35,2229.35,1270.82,1270.82,975.601676363066,0
3310,"554",1443,22063,535.05,1035.03,1030.89,1155.44,599.693635596426,535.05,537.198732648488,0
3419,"553",1168,24970,532.56,924.39,978.86,989.55,538.376016999366,532.56,502.924972314733,0
960,"552",969,24338,915.85,1393.91,1382.61,1472.46,975.367233710157,915.85,923.335194668055,0
3644,"554",1876,44329,1474.62,1695.95,1951.64,2131.8,1610.74527884241,1474.62,1281.42576960915,0
2633,"556",1688,22567,696.29,1114.35,1085.45,1165.69,747.762025058731,696.29,714.828653093187,0
3744,"559",1429,67064,947.64,1382.04,1438.64,1522.01,1002.55627286882,947.64,910.357271867875,2
1775,"552",2057,68440,1616.35,2090.47,2121.01,2204.34,1679.8529752335,1616.35,1593.07649869638,0
316,"560",1910,28583,1230.11,2412.78,2667.17,2844.33,1311.81693566589,1230.11,1112.78426414514,0
3955,"557",1194,30976,490.96,977.09,910.06,976.99,527.067457530273,490.96,527.121405621607,2
3310,"554",1833,55337,1847.74,2554.69,3246.84,3454.84,1966.11045250151,1847.74,1453.84524663981,0
2270,"560",1028,54854,2164.18,2753.26,2454.11,2599.37,2292.2788980934,2164.18,2427.9882429068,0
768,"558",2652,56314,2134.45,3140.52,4063.92,4462.39,2343.73421118034,2134.45,1649.46232061655,0
2827,"553",2711,38540,1502.75,2864.69,3192.13,3459.9,1628.80732457638,1502.75,1348.60199850883,0
3310,"558",3498,20520,930.05,1506.75,1655.21,1925.16,1081.73286652449,930.05,846.63144706714,0
3310,"555",1443,22063,1732.98,2276.53,2919.42,3411.42,2025.03327085517,1732.98,1351.35779004049,0
3119,"556",1223,21930,918.51,1447.79,1591.27,1729.37,998.223832976176,918.51,835.690733125114,0
1157,"553",2555,35707,1369.37,1989.17,2445.18,2657.85,1488.47121868329,1369.37,1113.99149465479,0
3139,"552",1688,22567,984,1461.17,1417.66,1517.77,1053.48650593231,984,1014.20035833698,0
1066,"554",2536,30691,1244.39,1971.97,2260.05,2477.26,1363.98644782195,1244.39,1085.77232729364,0
2998,"553",1168,24970,743.95,1404.01,1561.26,1660.77,791.367127512394,743.95,669.01940708146,0
1944,"559",1508,34482,622.08,993.72,1087.1,1157.22,662.205333088032,622.08,568.644409529942,0
3357,"555",1666,35243,1759.5,2764.69,3208.19,3417.17,1874.11300920457,1759.5,1516.26682179048,0
2625,"554",2057,73727,1887.31,2084.72,2312.25,2436.54,1988.75826895881,1887.31,1701.59494137745,0
3441,"553",2057,21237,1258.86,3354.7,3987.14,4263.19,1346.01728642586,1258.86,1059.17967314917,0
162,"560",6001,41629,3286.73,3694.31,4924.52,5169.99,3450.56192942662,3286.73,2465.66152768189,0
1019,"552",5522,63102,997.32,1907.82,1891.44,2025.98,1068.26035909149,997.32,1005.95685953559,0
3915,"560",950,34869,593.78,1232.94,1194.72,1230.1,611.363983192714,593.78,612.775473081559,2
751,"554",2634,40356,1160.49,1562.68,1955.16,2149.43,1275.79943365249,1160.49,927.53253605843,0
4052,"560",2452,38595,865.63,1764.46,1458.48,1582.32,939.130918216225,865.63,1047.23377063792,3
1081,"559",3145,54228,1471.01,2211.41,2622.37,2850.41,1598.92830306173,1471.01,1240.48331246163,0
1641,"554",5880,27032,941.16,1420.78,1647.77,1895.21,1082.4907866996,941.16,811.509679627618,0
1228,"555",2417,26975,531.4,1068.27,990.58,1088.14,583.736392820368,531.4,573.077063942337,0
4121,"552",931,47755,920.16,1673.77,1545.68,1604.67,955.277384193365,920.16,996.413360592102,3
175,"560",1842,48352,1311.62,1983.06,2227.36,2372.42,1397.04112509877,1311.62,1167.75966040514,0
383,"556",1703,48629,941.11,1625.68,1824.6,1940.25,1000.76108599145,941.11,838.509100515182,0
3310,"556",1910,15959,415.56,840.07,847.74,966.11,473.584674074598,415.56,411.800185434213,0
3310,"555",3820,23348,809.72,1239.2,1476.37,1704.23,934.690569166266,809.72,679.643330601408,0
1849,"30",1399,50763,600.24,1224.05,1161.37,1217.76,629.384487630988,600.24,632.635397849092,0
3310,"554",2536,32908,1404.01,1765.81,2162.3,2299.55,1493.12824099339,1404.01,1146.5637969292,0
4102,"560",1837,44869,892.69,1420.96,1310.35,1444.6,984.149253252948,892.69,968.044249551647,3
2102,"558",2238,80323,1466.18,2073.61,2459.22,2632.12,1569.26249038313,1466.18,1236.28040996739,0
3479,"555",3449,26211,728.57,3221.46,4142.53,4451.53,782.915564184206,728.57,566.576249828004,0
1638,"553",2057,64804,1172.33,2064.52,2532.67,2666.43,1234.24523601575,1172.33,955.631302775332,0
3393,"560",1688,40345,980.19,1619.29,1771.61,1872.09,1035.78321250162,980.19,895.914939010279,0
3310,"557",1645,75798,1211.4,1847.43,1842.53,1905.77,1252.97812138744,1211.4,1214.62158119542,0
3310,"553",1280,8753,405.99,788.42,866.77,1022.77,479.059487868754,405.99,369.291318112071,0
1817,"554",2634,29238,1735.33,2534.02,2951.93,3158.84,1856.96470349907,1735.33,1489.65623392154,0
3114,"559",6107,54021,1896.24,2616.38,3067.94,3233.32,1998.45848249966,1896.24,1617.13866998703,0
2479,"556",5184,80586,1327.53,2205.24,2682.2,2836.01,1403.65683218999,1327.53,1091.4630740437,0
2372,"553",1817,38863,973.1,2044.5,2551.51,2771.28,1056.91632327524,973.1,779.735509561005,0
2115,"554",1765,30180,877.43,1366.25,1393.76,1517.58,955.379849758926,877.43,860.111308618414,0
2775,"556",2057,76052,2153.46,3489.7,4246.53,4371.9,2217.03644481494,2153.46,1769.66355165276,0
3504,"556",2224,66617,1648.95,2418.46,3506.34,3797.43,1785.84284424785,1648.95,1137.3453849313,0
2979,"559",1294,46442,726.23,963.38,1230.98,1275.41,752.441960308047,726.23,568.356478090627,0
171,"554",1460,24970,633.4,1294.88,1287.93,1417.38,697.06311057278,633.4,636.817988555279,0
4077,"554",1890,22176,760.92,1258.54,1040.3,1143.91,836.70479400173,760.92,920.550088243776,3
558,"560",2031,43190,881.36,1037.88,1242.88,1287.83,913.235267121524,881.36,735.988926364573,0
3310,"554",2536,19735,1040.42,3883.62,5210.51,5532.53,1104.72004901632,1040.42,775.470332155586,0
328,"556",3291,33570,816.84,1800.09,1845.78,1990.27,880.783271462471,816.84,796.620136527647,0
3310,"557",3145,75406,1399.22,2962.5,3189.19,3495.39,1533.56168676059,1399.22,1299.76240048414,0
2657,"555",2101,26771,1920.33,2434.94,3000.74,3309.77,2118.09441141185,1920.33,1558.24507628118,0
3117,"558",1903,19482,877.31,1366.02,1338.4,1485.85,973.962241108786,877.31,895.414678870293,0
1434,"553",1890,12544,1171.8,2320.29,2677.59,2985.95,1306.74831098114,1171.8,1015.43396188363,0
3145,"554",2652,51650,868.87,1573.21,1447.05,1523.15,914.563657441001,868.87,944.621797933727,0
2333,"556",1896,20334,2424.61,2988.76,3394.38,3641.18,2600.89955744495,2424.61,2134.87511227382,0
1782,"556",4784,110429,2555.14,4968.46,6058.25,6399.3,2698.98195056328,2555.14,2095.5079246317,0
855,"556",3000,43132,1954,2898.17,3689.45,3996.95,2116.85760750247,1954,1534.92368239168,0
199,"554",1370,33848,841.62,1392.18,1528.57,1601.3,881.664631649188,841.62,766.524615555716,0
2186,"553",1989,23642,697.98,1402.2,1400.83,1583.03,788.763289906698,697.98,698.662618590407,0
2785,"553",3634,39956,1349.18,2482.59,2897.08,3116.33,1451.28546999047,1349.18,1156.15059860273,0
